Text                     ,HR                       ,"Veloc, Vento",Pisc_scobert,Pisc_scobert_50m2,50m2_Ts_colect   ,PavCol_scobert,Pisc_ccobert_50m2
18.80625,69.9375,0.001,17.54729666,22.52937679,28.08180764,17.97681556,24.42374211
18.75625,70,0.001,17.65891559,22.7627643,27.8472044,18.11174619,24.64584073
18.70625,70,0.001,17.73896158,22.92554042,26.54947041,18.21454659,24.7973446
18.6125,70.4375,0.001,17.81046563,23.07200978,26.30232182,18.30768342,24.93257082
18.5125,70.9375,0.001,17.84807628,23.13366287,24.80213808,18.36534244,24.98359578
18.36875,71.4375,0.001,17.87760375,23.18031079,24.65481895,18.41287731,25.01965931
18.21875,71.9375,0.001,17.87620371,23.16401089,23.60327162,18.42714208,24.99335975
18.06875,72.4375,0.001,17.86948675,23.14035171,23.40848252,18.43347516,24.95872579
17.91875,72.9375,0.001,17.84467098,23.09265173,18.42953934,18.41908679,24.90232833
17.725,73.875,0.001,17.81630381,23.04152081,17.725,18.39375558,24.84255471
17.525,74.875,0.001,17.78696651,22.98953421,17.525,18.3620693,24.78198031
17.28125,75.4375,0.001,17.75730971,22.93736342,17.28125,18.33007494,24.72127625
17.03125,75.9375,0.001,17.72712957,22.88479185,17.03125,18.29756864,24.67042007
16.825,76.875,0.001,17.69662027,22.83201312,16.825,18.26474454,24.64989983
16.625,77.875,0.001,17.66596797,22.77921272,16.625,18.23178874,24.62921821
16.38125,78.875,0.001,17.63504896,22.72626621,16.38125,18.19857748,24.60832774
16.13125,79.875,0.001,17.60373847,22.67304819,16.13125,18.16498594,24.58718062
15.925,80.4375,0.001,17.57201857,22.61954018,15.925,18.13099617,24.56578917
15.725,80.9375,0.001,17.53987336,22.56572568,15.725,18.0965922,24.54416617
15.875,81,1.4443125,17.49895994,22.4885504,15.875,18.05192874,24.50868139
16.075,81,3.0938125,17.44492268,22.37690944,16.075,17.99187384,24.44160137
15.79375,81.875,3.16875,17.37060867,22.22743124,15.79375,17.9096126,24.33207019
15.44375,82.875,3.01875,17.30092975,22.08898936,15.44375,17.83267203,24.23464681
15.1375,83.875,2.825,17.24748329,21.98054908,15.1375,17.77347052,24.17173248
14.8375,84.875,2.625,17.19343109,21.87401049,14.8375,17.71392106,24.11024533
14.625,85.4375,2.64375,17.13845699,21.7679048,14.625,17.65358538,24.04887216
14.425,85.9375,2.69375,17.08214896,21.66070929,14.425,17.59193336,23.98621777
14.225,86.875,2.875,17.02423873,21.55153135,14.225,17.52862999,23.9213221
14.025,87.875,3.075,16.96444312,21.43950897,14.025,17.46332987,23.85321187
13.9125,88.4375,2.70625,16.90498071,21.32956627,13.9125,17.39854165,23.78647523
13.8125,88.9375,2.25625,16.8481473,21.22662594,13.8125,17.33684366,23.72575739
13.8,89,2.76875,16.79081061,21.12295251,13.8,17.27461072,23.66377962
13.8,89,3.41875,16.73059481,21.0118662,14.21183097,17.20900347,23.59357087
13.975,88.5625,3.80625,16.68911211,20.91944177,37.91764952,17.16179037,23.52507297
14.175,88.0625,4.15625,16.68315293,20.89328347,23.3012947,17.14989769,23.4793352
14.68125,85.8125,4.06875,16.69570085,20.90479297,24.36441373,17.1565097,23.46980782
15.23125,83.3125,3.91875,16.76060768,21.03414063,26.40917457,17.21566589,23.55060635
16.04375,80.375,3.2,16.83375003,21.18095993,26.95751729,17.28185588,23.66016554
16.89375,77.375,2.4,16.96181249,21.44109823,29.43290978,17.40494097,23.88727237
17.83125,74.375,3.04375,17.09311617,21.70417309,29.53529886,17.53610614,24.11741396
18.78125,71.375,3.89375,17.2656918,22.04157245,31.55460652,17.71176498,24.41808194
19.6,68.375,3.9125,17.44111005,22.37655637,31.67059979,17.89386209,24.7148975
20.4,65.375,3.8125,17.64176059,22.76034305,33.01943603,18.10477547,25.06124042
21.025,63.25,4.19375,17.84190797,23.1365465,33.05424508,18.31834437,25.39947771
21.625,61.25,4.64375,18.04936439,23.5181947,33.58793595,18.54157384,25.55439454
21.875,60.5625,4.83125,18.25232461,23.88335973,33.47413366,18.76229284,25.63969027
22.075,60.0625,4.98125,18.44183707,24.21624562,33.17304541,18.97096623,25.71101639
22.05625,60,4.9125,18.62149471,24.52617852,32.8694293,19.17068782,25.77367189
22.00625,60,4.8125,18.7706609,24.76943017,31.69452858,19.34023688,25.80864589
21.9125,60.4375,4.66875,18.90771981,24.98971831,31.33294169,19.49739596,25.83463154
21.8125,60.9375,4.51875,19.00576196,25.12462803,29.68365789,19.61467363,25.82501109
21.66875,61.4375,4.5875,19.09210867,25.23791105,29.30724075,19.71868754,25.80556245
21.51875,61.9375,4.6875,19.13691773,25.26034474,27.595492,19.77898897,25.74497773
21.28125,62.875,4.30625,19.17065607,25.25373031,63.68867955,19.82589323,25.6770845
21.03125,63.875,3.85625,19.16645472,25.17593506,36.84301793,19.83258706,25.57820239
20.78125,64.875,4.15,19.15475729,25.08957877,32.35907977,19.82880039,25.47363918
20.53125,65.875,4.55,19.11986834,24.96509611,21.1413093,19.79837497,25.34283839
20.19375,67.3125,4.3375,19.07912307,24.83579017,20.19375,19.75389138,25.20730556
19.84375,68.8125,4.0375,19.03613658,24.70887959,19.84375,19.70172853,25.07450457
19.49375,70.3125,3.25625,18.99252199,24.58871249,19.49375,19.64974034,24.94896829
19.14375,71.8125,2.40625,18.94941778,24.479267,19.14375,19.59938523,24.8514257
18.75,73.3125,2.16875,18.90628907,24.37618954,18.75,19.54970423,24.80886657
18.35,74.8125,2.01875,18.86208445,24.27448961,18.35,19.49920851,24.76640653
17.95,76.3125,2.74375,18.81479889,24.16664795,17.95,19.4452782,24.71917367
17.55,77.8125,3.59375,18.76215853,24.04553963,17.55,19.38509189,24.66195513
17.19375,79.3125,3.48125,18.70639312,23.91941392,17.19375,19.32155122,24.60013695
16.84375,80.8125,3.23125,18.65007704,23.79624939,16.84375,19.25784,24.53949573
16.31875,82.75,2.85,18.59294555,23.67641934,16.31875,19.19376716,24.48050044
15.76875,84.75,2.45,18.52830889,23.54994986,15.76875,19.12225264,24.41256105
15.35,86.3125,2.4875,18.44242919,23.39297658,15.35,19.02837354,24.31114177
14.95,87.8125,2.5875,18.36095719,23.24448025,14.95,18.93936996,24.21870716
14.59375,88.875,2.6,18.29696912,23.12540965,14.59375,18.8692506,24.1578078
14.24375,89.875,2.6,18.23101198,23.0051373,14.24375,18.79723862,24.09558252
13.98125,91.3125,3.3,18.16057791,22.87755568,13.98125,18.72041711,24.02689483
13.73125,92.8125,4.1,18.08320456,22.73702281,13.73125,18.63595845,23.94656046
13.48125,93.4375,3.80625,18.00329421,22.59353943,13.48125,18.54890184,23.86292847
13.23125,93.9375,3.35625,17.92539179,22.45679097,13.23125,18.46438136,23.78452211
13.1125,94.4375,3.51875,17.84756407,22.32185574,13.1125,18.38012306,23.70700586
13.0125,94.9375,3.76875,17.76774096,22.18381337,13.0125,18.29373039,23.62593986
12.95625,95.4375,4.19375,17.68545156,22.04151942,12.95625,18.20465424,23.54013588
12.90625,95.9375,4.64375,17.60109608,21.8947733,13.4731777,18.11322441,23.44867193
13.11875,95.125,4.48125,17.53941332,21.7735893,23.02665141,18.04449343,23.36481411
13.36875,94.125,4.23125,17.51775437,21.72697662,24.08957324,18.0161006,23.32644304
14.0125,91.8125,4.68125,17.51607459,21.71997092,25.16733484,18.00765616,23.31402403
14.7125,89.3125,5.23125,17.56528828,21.82385101,27.15470857,18.04975135,23.38136652
15.71875,85.9375,4.6,17.62639103,21.94806587,27.7709922,18.10392921,23.47835063
16.76875,82.4375,3.8,17.74708098,22.18996957,30.17536571,18.21630329,23.69561205
17.90625,78.5,4.575,17.87475403,22.43871539,30.36392379,18.34162656,23.9196867
19.05625,74.5,5.575,18.04700323,22.76485138,32.40347205,18.5147344,24.21870408
20.075,70.9375,5.39375,18.22532715,23.09237593,32.51999575,18.69762414,24.51855284
21.075,67.4375,5.04375,18.4320353,23.47387173,33.87912144,18.91273582,24.87356387
21.85625,64.8125,5.04375,18.63997689,23.85224687,33.92261929,19.13255297,25.22607998
22.60625,62.3125,5.09375,18.85603753,24.24054481,34.46994511,19.36323073,25.52453092
22.91875,61.125,5.1875,19.06769875,24.614508,34.36980582,19.59176386,25.62620652
23.16875,60.125,5.2875,19.26546018,24.95621075,34.1097005,19.80792019,25.71422244
23.15625,60,5.2125,19.45296335,25.2745784,33.80657761,20.0148102,25.79342098
23.10625,60,5.1125,19.60909544,25.48075806,33.48845133,20.1906967,25.84383876
22.96875,60.4375,5.40625,19.75283789,25.52555724,33.92667724,20.35368561,25.88199222
22.81875,60.9375,5.75625,19.85673615,25.52847045,31.37278307,20.4754345,25.87814808
22.625,61.4375,5.5375,19.94772392,25.51987152,30.75835398,20.58259479,25.8629048
22.425,61.9375,0.001,19.99481352,25.47196737,27.79610965,20.64406215,25.80867559
22.1375,62.875,0.001,20.02961921,25.41653634,27.0335929,20.69105682,25.74724752
21.8375,63.875,0.001,20.02491503,25.32649278,38.37943247,20.69613189,25.65154203
21.49375,65.3125,0.001,20.01164802,25.22677754,33.73418745,20.68928078,25.54611053
21.14375,66.8125,0.001,19.97308628,25.09517719,21.86158787,20.65308561,25.40838829
20.75,68.3125,0.001,19.92757149,24.95761859,20.75,20.6043922,25.26479135
20.35,69.8125,0.001,19.87887229,24.82481152,20.35,20.54500798,25.12647216
19.90625,71.3125,0.001,19.82767701,24.69348699,19.90625,20.48361884,24.98990589
19.45625,72.8125,0.001,19.77281565,24.55871745,19.45625,20.41856877,24.8693003
19.00625,74.3125,0.001,19.71453881,24.42183916,19.00625,20.35025005,24.80402887
18.55625,75.8125,0.001,19.65324957,24.28426115,18.55625,20.27919807,24.73682409
18.10625,77.3125,0.001,19.58965652,24.14783884,18.10625,20.20627276,24.66913394
17.65625,78.8125,0.001,19.52467198,24.01457875,17.65625,20.13253152,24.60258591
17.1625,80.75,0.001,19.45811032,23.88334959,17.1625,20.05766749,24.53642142
16.6625,82.75,0.001,19.38963519,23.75290734,16.6625,19.98122743,24.46976867
15.68125,86.0625,0.001,19.32316685,23.6340954,15.68125,19.90803716,24.41114862
14.63125,89.5625,0.001,19.26104067,23.53481119,14.63125,19.84112806,24.36206406
14.01875,91.75,0.001,19.19048804,23.43196981,14.01875,19.76631981,24.29433405
13.46875,93.75,0.001,19.12599963,23.33877647,13.46875,19.69805914,24.23730513
12.9625,95.75,0.001,19.08171385,23.27584705,12.9625,19.65136485,24.21308305
12.4625,97.75,0.001,19.03616349,23.21176309,12.4625,19.60341908,24.18820966
12.00625,98,0.001,18.9891311,23.14630699,12.00625,19.55400435,24.1626472
11.55625,98,0.001,18.94042327,23.07928529,11.55625,19.50292727,24.13636375
11.2375,98,0.001,18.89034231,23.01100027,11.2375,19.45049016,24.10948465
10.9375,98,0.001,18.83918216,22.94174565,10.9375,19.39698696,24.0821333
10.76875,98,0.001,18.7872296,22.87180785,10.76875,19.3427044,24.05443134
10.61875,98,0.001,18.73476705,22.80146877,10.61875,19.28792488,24.02649941
10.5125,98,0.001,18.68188643,22.73081972,10.5125,19.23274024,23.99837715
10.4125,98,0.001,18.62967779,22.66095011,11.13280471,19.17824047,23.97035378
10.75,98,0.001,18.59610258,22.61309885,23.14387915,19.1423866,23.95002179
11.15,98,0.001,18.60397804,22.62671123,24.8591787,19.14799381,23.95983049
12.075,96.25,0.001,18.61187725,22.64189089,25.05187764,19.15363379,23.97168226
13.075,94.25,0.001,18.66426919,22.76838072,27.16586086,19.20377428,24.07202893
14.5125,89.625,0.001,18.71739955,22.89310856,27.07745069,19.25465944,24.18900743
16.0125,84.625,0.001,18.81088984,23.10303516,29.16984535,19.34590969,24.39120452
17.64375,78.75,0.001,18.90733862,23.31278561,29.07960696,19.43672277,24.59323564
19.29375,72.75,0.001,19.03586507,23.59003414,30.80487008,19.56427425,24.86277104
20.8125,67.1875,0.001,19.16655185,23.865909,30.75366128,19.69760998,25.13093141
22.3125,61.6875,0.001,19.31674881,24.18203034,31.89724776,19.85373451,25.43933475
23.375,57.5,0.001,19.46638824,24.49273162,31.82870794,20.01242792,25.56092926
24.375,53.5,0.001,19.62050077,24.81137616,32.27569226,20.17829321,25.68701887
24.85,51.6875,0.001,19.77091596,25.12029675,32.15980791,20.34281292,25.80943187
25.25,50.1875,0.001,19.91157295,25.40572293,31.9130707,20.49938106,25.92211295
25.2125,49.5625,0.001,20.04568223,25.5574714,32.99938375,20.65071442,26.02827901
25.1125,49.0625,0.001,20.15752094,25.64378028,31.9183891,20.78049212,26.11221787
24.96875,49.4375,0.001,20.26140275,25.72218227,31.567396,20.90246363,26.18825614
24.81875,49.9375,0.001,20.33657964,25.77194125,29.60143802,20.99533555,26.23565883
24.5375,50.4375,0.001,20.40368346,25.8137034,29.10898691,21.07921438,26.27507348
24.2375,50.9375,0.001,20.43918188,25.823949,26.99193567,21.13012917,26.28298155
23.80625,52.3125,0.001,20.46683934,25.82645762,55.42572291,21.1714118,26.28316404
23.35625,53.8125,0.001,20.46568832,25.80027314,36.13665148,21.18180718,26.2546659
22.8625,54.875,0.001,20.45885532,25.76853492,32.30564086,21.18417965,26.22062768
22.3625,55.875,0.001,20.433509,25.71841892,22.98114907,21.16565943,26.16822603
21.81875,57.75,0.001,20.40399321,25.66427676,21.81875,21.13886768,26.11181326
21.26875,59.75,0.001,20.37232923,25.60813104,21.26875,21.10399395,26.05341207
20.63125,61.75,0.001,20.3395867,25.55105112,20.63125,21.06805862,25.99409176
19.98125,63.75,0.001,20.30551806,25.49278917,19.98125,21.03081412,25.94403238
19.2875,65.75,0.001,20.2699821,25.43320384,19.2875,20.99211925,25.92428187
18.5875,67.75,0.001,20.23284043,25.37215668,18.5875,20.95183564,25.90366189
17.93125,69.75,0.001,20.19416046,25.3097151,17.93125,20.91003073,25.88220597
17.28125,71.75,0.001,20.15400851,25.24594529,17.28125,20.86677086,25.85994739
16.5875,73.75,0.001,20.11224998,25.18071256,16.5875,20.82192144,25.83683576
15.8875,75.75,0.001,20.06875439,25.11388641,15.8875,20.77535204,25.81282171
14.44375,79.9375,0.001,20.00311865,25.00854542,14.44375,20.70452476,25.76946365
12.89375,84.4375,0.001,19.89834878,24.84116928,12.89375,20.59148973,25.6797309
12.2625,86.3125,0.001,19.75571517,24.61895829,12.2625,20.43822798,25.53749244
11.7625,87.8125,0.001,19.62383539,24.4161192,11.7625,20.29688186,25.41242508
11.35,88.875,0.001,19.51603756,24.25187634,11.35,20.18162098,25.32632675
10.95,89.875,0.001,19.40797474,24.08918759,10.95,20.0663266,25.24074686
10.6375,90.875,0.001,19.30291886,23.93292025,10.6375,19.95448639,25.15946054
10.3375,91.875,0.001,19.20435515,23.78818893,10.3375,19.84980593,25.08640322
10.08125,92.4375,0.001,19.1061989,23.64521587,10.08125,19.74570556,25.01416884
9.83125,92.9375,0.001,19.00213443,23.49410466,9.83125,19.63538791,24.93511003
9.66875,93,0.001,18.89626465,23.34116775,9.66875,19.52325273,24.85404858
9.51875,93,0.001,18.79264441,23.19250751,9.51875,19.41363168,24.77583503
9.45625,93,0.001,18.68998548,23.04583576,9.45625,19.30510858,24.69860263
9.40625,93,0.001,18.58836537,22.90037577,10.37487952,19.19763725,24.62084519
9.6625,91.6875,0.001,18.50713204,22.77503745,23.59051779,19.11030358,24.54418077
9.9625,90.1875,0.001,18.45621763,22.70620635,24.90310437,19.05280102,24.48136369
10.7,87.375,0.001,18.42083257,22.67073538,25.91574284,19.01063813,24.45670961
11.5,84.375,0.001,18.43942338,22.75263801,27.92021829,19.0225311,24.51412186
12.65,80.0625,0.001,18.46825512,22.85294704,28.48951525,19.04484286,24.58950176
13.85,75.5625,0.001,18.55419421,23.06445218,30.89137436,19.12266414,24.77704931
15.1375,70.625,0.001,18.64546086,23.28242377,31.03757582,19.20745559,24.97117323
16.4375,65.625,0.001,18.77824079,23.58053728,33.0373113,19.33877107,25.24475701
17.65,60.625,0.001,18.9155616,23.88313286,33.15716541,19.47906469,25.46539118
18.85,55.625,0.001,19.08175684,24.24254487,34.50137843,19.65263665,25.55670189
19.74375,52.375,0.001,19.24828649,24.59943757,34.53987984,19.83042186,25.65088445
20.59375,49.375,0.001,19.42050696,24.96345791,35.06499551,20.01686122,25.74932485
20.91875,48.125,0.001,19.58543021,25.30521474,34.93696308,20.19796069,25.83352884
21.16875,47.125,0.001,19.73317583,25.48642489,37.95079377,20.36255124,25.88893666
21.15625,47,0.001,19.870921,25.53704363,38.23786028,20.51801724,25.93292108
21.10625,47,0.001,19.98059885,25.56697472,36.46454354,20.64651915,25.95678337
20.96875,47.4375,0.001,20.07918811,25.58731237,35.87520668,20.76378156,25.9711793
20.81875,47.9375,0.001,20.13662343,25.56239799,32.99465759,20.83839668,25.940037
20.625,48.875,0.001,20.18242049,25.52581179,32.18456082,20.89969184,25.89723835
20.425,49.875,0.001,20.18753004,25.45226195,29.11622104,20.91860559,25.81776733
20.09375,50.875,0.001,20.1848197,25.37779848,28.27507521,20.92800329,25.73790616
19.74375,51.875,0.001,20.14828281,25.27971462,37.29537346,20.90211082,25.63518905
19.35,53.3125,0.001,20.10623897,25.18009453,32.31774616,20.86817651,25.53123889
18.95,54.8125,0.001,20.03758378,25.05155365,19.80863547,20.80419901,25.39820785
18.50625,56.3125,0.001,19.96319822,24.91791662,18.50625,20.7291755,25.26013765
18.05625,57.8125,0.001,19.88765828,24.78650641,18.05625,20.64552349,25.12455212
17.51875,59.75,0.001,19.80872203,24.65029718,17.51875,20.55825349,24.98407427
16.96875,61.75,0.001,19.72211111,24.5006939,16.96875,20.46244498,24.85223571
16.4625,63.3125,0.001,19.63146121,24.34605868,16.4625,20.36243196,24.78166065
15.9625,64.8125,0.001,19.54075065,24.19464756,15.9625,20.26283009,24.71194834
15.41875,66.75,2.70625,19.45118633,24.04847552,15.41875,20.16496854,24.64457359
14.86875,68.75,2.25625,19.36419352,23.90979711,14.86875,20.07039796,24.58121045
14.31875,70.75,2.6375,19.27483931,23.76928629,14.31875,19.97353269,24.51553563
13.76875,72.75,3.1375,19.17763715,23.61732425,13.76875,19.86826886,24.44057309
13.0875,75.1875,1.8004375,19.08451785,23.4750995,13.0875,19.7679199,24.37170971
12.3875,77.6875,0.2009375,19.0054093,23.35997341,12.3875,19.68349063,24.31647531
11.8625,79.3125,0.001,18.92444559,23.24622536,11.8625,19.59756841,24.24445065
11.3625,80.8125,0.001,18.84962839,23.14227889,11.3625,19.51835824,24.18319599
10.90625,82.3125,0.001,18.79464388,23.06842095,10.90625,19.46057556,24.15472441
10.45625,83.8125,0.001,18.73864878,22.99366869,10.45625,19.40179822,24.12569563
10.09375,84.875,0.001,18.68173228,22.91811084,10.09375,19.34211533,24.0961654
9.74375,85.875,0.001,18.62398737,22.84183993,9.74375,19.28161987,24.06619044
9.48125,86.875,0.001,18.56557655,22.76501792,9.48125,19.22047425,24.0358448
9.23125,87.875,0.001,18.50666173,22.68780611,9.23125,19.15884034,24.00520249
9.06875,88.4375,0.001,18.44734149,22.61030239,9.06875,19.09681662,23.97432165
8.91875,88.9375,0.001,18.38771746,22.53260765,8.91875,19.03450464,23.94326119
8.85625,89,0.001,18.32795979,22.45482575,8.85625,18.97207447,23.91208078
8.80625,89,0.001,18.27019127,22.37917874,10.07617139,18.91164877,23.88136969
9.0625,88.125,0.001,18.23415135,22.32920799,22.94439344,18.87296634,23.85960243
9.3625,87.125,0.001,18.23795518,22.33834333,24.55204491,18.87413986,23.86672524
10.1875,83.9375,0.001,18.24669193,22.37211936,25.12245516,18.88025684,23.89477402
11.0875,80.4375,0.001,18.3040383,22.5135558,27.42309328,18.93499227,24.00619727
12.29375,76.0625,0.001,18.36080041,22.65557273,27.47105404,18.98915028,24.13937183
13.54375,71.5625,0.001,18.46134023,22.88818187,29.58395781,19.08709162,24.36315731
14.96875,66.625,0.001,18.56366314,23.12359243,29.75753375,19.18358833,24.58975126
16.41875,61.625,0.001,18.70066136,23.43143138,31.52272352,19.32003205,24.88877519
17.69375,56.625,0.001,18.83858209,23.73875343,31.65246764,19.461452,25.18727462
18.94375,51.625,0.001,18.99681547,24.08930953,32.91352926,19.62683001,25.47372334
19.8875,48.375,0.001,19.15348053,24.43325079,32.85697781,19.79409433,25.60082964
20.7875,45.375,0.001,19.31481876,24.7856218,33.34608333,19.96899936,25.73262683
21.1625,44.125,0.001,19.47181215,25.12658984,33.21004736,20.14213613,25.86009558
21.4625,43.125,0.001,19.61749952,25.44070126,32.90764976,20.30593164,25.97628145
21.45625,43.4375,0.001,19.75628853,25.55270989,35.72142949,20.46424276,26.08559979
21.40625,43.9375,0.001,19.87084387,25.64052209,34.32928984,20.59907685,26.17072735
21.26875,44.4375,0.001,19.97701744,25.72000299,33.91986891,20.72566652,26.24753067
21.11875,44.9375,0.001,20.05061809,25.76697536,31.58121207,20.81921147,26.29183392
20.88125,45.875,0.001,20.11555628,25.80536654,30.97850064,20.90303318,26.32756619
20.63125,46.875,0.001,20.14524765,25.80860668,28.48245468,20.95006231,26.32815909
